source_id,relation,target_id
2024_Zhong_V2G_SVE_Evaluation_Metric,feature,Battery_Capacity
2024_Zhong_V2G_SVE_Evaluation_Metric,feature,Calendar_Features
2024_Zhong_V2G_SVE_Evaluation_Metric,feature,Historical_Load
2024_Zhong_V2G_SVE_Evaluation_Metric,feature,State_of_Charge
2024_Zhong_V2G_SVE_Evaluation_Metric,metric,MAE
2024_Zhong_V2G_SVE_Evaluation_Metric,metric,MAPE
2024_Zhong_V2G_SVE_Evaluation_Metric,metric,Pearson_Correlation_Coefficient
2024_Zhong_V2G_SVE_Evaluation_Metric,metric,RMSE
2024_Zhong_V2G_SVE_Evaluation_Metric,metric,V2G-SVE
2024_Zhong_V2G_SVE_Evaluation_Metric,model,Aggregate_EV_Fleet_Model
2024_Zhong_V2G_SVE_Evaluation_Metric,model,MLP
2024_Zhong_V2G_SVE_Evaluation_Metric,model,V2G-SVE
2024_Zhou_Conformal_Prediction_DER,dataset,Indianapolis_DER_Adoption_Dataset
2024_Zhou_Conformal_Prediction_DER,feature,Education_Level
2024_Zhou_Conformal_Prediction_DER,feature,Electricity_Tariff
2024_Zhou_Conformal_Prediction_DER,feature,Feeder_Electrical_Load
2024_Zhou_Conformal_Prediction_DER,feature,Historical_Installation_Events
2024_Zhou_Conformal_Prediction_DER,feature,Median_Household_Income
2024_Zhou_Conformal_Prediction_DER,feature,SAIDI_Outages
2024_Zhou_Conformal_Prediction_DER,feature,Solar_Potential_Sunroof
2024_Zhou_Conformal_Prediction_DER,metric,Interval_Size
2024_Zhou_Conformal_Prediction_DER,metric,MAE
2024_Zhou_Conformal_Prediction_DER,metric,PICP
2024_Zhou_Conformal_Prediction_DER,model,Gaussian_Process_Regression
2024_Zhou_Conformal_Prediction_DER,model,HPCP
2024_Zhou_Conformal_Prediction_DER,model,LSTM
2024_Zhou_Conformal_Prediction_DER,model,Multivariate_Hawkes_Process
2024_Zhou_Conformal_Prediction_DER,model,Quantile_Regression
2024_Zhou_Conformal_Prediction_DER,model,RNN
2024_Zhou_Conformal_Prediction_DER,model,VAR
2025_Alghamdi_REST_Network_Port_EV,dataset,Dallas_Port_EV
2025_Alghamdi_REST_Network_Port_EV,dataset,EV_Intelligent_Port_Logistics_Dataset
2025_Alghamdi_REST_Network_Port_EV,feature,Battery_Capacity
2025_Alghamdi_REST_Network_Port_EV,feature,Calendar_Features
2025_Alghamdi_REST_Network_Port_EV,feature,Charging_Duration
2025_Alghamdi_REST_Network_Port_EV,feature,Connector_Power_Rating
2025_Alghamdi_REST_Network_Port_EV,feature,Cyclical_Encodings
2025_Alghamdi_REST_Network_Port_EV,feature,Electricity_Tariff
2025_Alghamdi_REST_Network_Port_EV,feature,Fleet_Size
2025_Alghamdi_REST_Network_Port_EV,feature,Grid_Demand
2025_Alghamdi_REST_Network_Port_EV,feature,Historical_Load
2025_Alghamdi_REST_Network_Port_EV,feature,Hourly_Demand_Variation
2025_Alghamdi_REST_Network_Port_EV,feature,Weather
2025_Alghamdi_REST_Network_Port_EV,metric,CPE
2025_Alghamdi_REST_Network_Port_EV,metric,EEE
2025_Alghamdi_REST_Network_Port_EV,metric,LVD
2025_Alghamdi_REST_Network_Port_EV,metric,MAE
2025_Alghamdi_REST_Network_Port_EV,metric,MAPE
2025_Alghamdi_REST_Network_Port_EV,metric,RMSE
2025_Alghamdi_REST_Network_Port_EV,metric,R_squared
2025_Alghamdi_REST_Network_Port_EV,metric,TAA
2025_Alghamdi_REST_Network_Port_EV,model,CNN
2025_Alghamdi_REST_Network_Port_EV,model,DeepSigRNet
2025_Alghamdi_REST_Network_Port_EV,model,RESTNet
2025_Alghamdi_REST_Network_Port_EV,model,Random_Forest
2025_Alghamdi_REST_Network_Port_EV,model,ResNet
2025_Alghamdi_REST_Network_Port_EV,model,SENet
2025_Alghamdi_REST_Network_Port_EV,model,SVR
2025_Alghamdi_REST_Network_Port_EV,model,Transformer
2025_Alghamdi_REST_Network_Port_EV,model,VGGNet
2025_Bao_ResMMoT_Informer_Time_Series,dataset,Cryptocurrency_Dataset
2025_Bao_ResMMoT_Informer_Time_Series,dataset,Forex_Dataset
2025_Bao_ResMMoT_Informer_Time_Series,dataset,NASDAQ100_Stock_Price_Dataset
2025_Bao_ResMMoT_Informer_Time_Series,feature,Cyclical_Encodings
2025_Bao_ResMMoT_Informer_Time_Series,feature,Positional_Encoding
2025_Bao_ResMMoT_Informer_Time_Series,feature,TCN
2025_Bao_ResMMoT_Informer_Time_Series,feature,Top_K_Gating_Routing
2025_Bao_ResMMoT_Informer_Time_Series,feature,Wavelet_Decomposition
2025_Bao_ResMMoT_Informer_Time_Series,metric,MAE
2025_Bao_ResMMoT_Informer_Time_Series,metric,RMSE
2025_Bao_ResMMoT_Informer_Time_Series,metric,R_squared
2025_Bao_ResMMoT_Informer_Time_Series,model,Informer
2025_Bao_ResMMoT_Informer_Time_Series,model,LSTM
2025_Bao_ResMMoT_Informer_Time_Series,model,ResMMoT_Informer
2025_Bao_ResMMoT_Informer_Time_Series,model,Sparse_Mixture_of_Experts
2025_Bao_ResMMoT_Informer_Time_Series,model,TCN
2025_Fan_EV_STLLM_Spatio_Temporal_LLM,dataset,Shenzhen_ST_EVCDP
2025_Fan_EV_STLLM_Spatio_Temporal_LLM,dataset,UrbanEV_Dataset
2025_Fan_EV_STLLM_Spatio_Temporal_LLM,feature,Charging_Volume
2025_Fan_EV_STLLM_Spatio_Temporal_LLM,feature,Electricity_Tariff
2025_Fan_EV_STLLM_Spatio_Temporal_LLM,feature,Holiday_Flag
2025_Fan_EV_STLLM_Spatio_Temporal_LLM,feature,Spatio_Temporal_Frequency_Embeddings
2025_Fan_EV_STLLM_Spatio_Temporal_LLM,feature,Station_Occupancy
2025_Fan_EV_STLLM_Spatio_Temporal_LLM,feature,Weather
2025_Fan_EV_STLLM_Spatio_Temporal_LLM,metric,MAE
2025_Fan_EV_STLLM_Spatio_Temporal_LLM,metric,MAPE
2025_Fan_EV_STLLM_Spatio_Temporal_LLM,metric,RMSE
2025_Fan_EV_STLLM_Spatio_Temporal_LLM,model,EV-STLLM
2025_Fan_EV_STLLM_Spatio_Temporal_LLM,model,FIG
2025_Fan_EV_STLLM_Spatio_Temporal_LLM,model,GCN
2025_Fan_EV_STLLM_Spatio_Temporal_LLM,model,GPT-2
2025_Fan_EV_STLLM_Spatio_Temporal_LLM,model,ICEEMDAN
2025_Fan_EV_STLLM_Spatio_Temporal_LLM,model,LSTM
2025_Fan_EV_STLLM_Spatio_Temporal_LLM,model,PFGA
2025_Fan_EV_STLLM_Spatio_Temporal_LLM,model,QLoRA
2025_Fan_EV_STLLM_Spatio_Temporal_LLM,model,ReliefF
2025_Fan_EV_STLLM_Spatio_Temporal_LLM,model,VMD
2025_FernandezZapico_Stochastic_MPC_Conformal_Hub,metric,PICP
2025_FernandezZapico_Stochastic_MPC_Conformal_Hub,model,EnbPI
2025_FernandezZapico_Stochastic_MPC_Conformal_Hub,model,Stochastic_MPC
2025_FernandezZapico_Stochastic_MPC_Conformal_Hub,model,XGBoost
2025_Han_Vertical_Federated_EGAT_LSTM,dataset,CTPS_IEEE33_7Node_TN
2025_Han_Vertical_Federated_EGAT_LSTM,dataset,CTPS_IEEE69_12Node_TN
2025_Han_Vertical_Federated_EGAT_LSTM,dataset,NYISO
2025_Han_Vertical_Federated_EGAT_LSTM,feature,Active_Power
2025_Han_Vertical_Federated_EGAT_LSTM,feature,Congestion_Rate
2025_Han_Vertical_Federated_EGAT_LSTM,feature,Electricity_Tariff
2025_Han_Vertical_Federated_EGAT_LSTM,feature,Line_Active_Power
2025_Han_Vertical_Federated_EGAT_LSTM,feature,Line_Reactive_Power
2025_Han_Vertical_Federated_EGAT_LSTM,feature,Node_Voltage
2025_Han_Vertical_Federated_EGAT_LSTM,feature,Reactive_Power
2025_Han_Vertical_Federated_EGAT_LSTM,feature,Traffic
2025_Han_Vertical_Federated_EGAT_LSTM,metric,MAE
2025_Han_Vertical_Federated_EGAT_LSTM,metric,MAPE
2025_Han_Vertical_Federated_EGAT_LSTM,metric,MSE
2025_Han_Vertical_Federated_EGAT_LSTM,metric,R_squared
2025_Han_Vertical_Federated_EGAT_LSTM,model,EGAT
2025_Han_Vertical_Federated_EGAT_LSTM,model,GAT
2025_Han_Vertical_Federated_EGAT_LSTM,model,GGNN
2025_Han_Vertical_Federated_EGAT_LSTM,model,LSTM
2025_Han_Vertical_Federated_EGAT_LSTM,model,Time_Aware_Attention
2025_Han_Vertical_Federated_EGAT_LSTM,model,V2AFedEGAT-LSTM
2025_Hussain_CAT_Former_Short_Term_EV,dataset,Boulder_Colorado
2025_Hussain_CAT_Former_Short_Term_EV,dataset,Weather
2025_Hussain_CAT_Former_Short_Term_EV,feature,Calendar_Features
2025_Hussain_CAT_Former_Short_Term_EV,feature,Contextual_Features
2025_Hussain_CAT_Former_Short_Term_EV,feature,Positional_Encoding
2025_Hussain_CAT_Former_Short_Term_EV,metric,MAE
2025_Hussain_CAT_Former_Short_Term_EV,metric,MSE
2025_Hussain_CAT_Former_Short_Term_EV,model,BiLSTM
2025_Hussain_CAT_Former_Short_Term_EV,model,CAT_Former
2025_Hussain_CAT_Former_Short_Term_EV,model,CNN_LSTM
2025_Hussain_CAT_Former_Short_Term_EV,model,Hybrid_Transformer
2025_Hussain_CAT_Former_Short_Term_EV,model,LSTM
2025_Hussain_CAT_Former_Short_Term_EV,model,Multi_Head_Attention
2025_Hussain_CAT_Former_Short_Term_EV,model,Transformer
2025_Hussain_Hybrid_LSTM_Transformer_Demand,dataset,Caltech_ACN
2025_Hussain_Hybrid_LSTM_Transformer_Demand,feature,Historical_EV_Charging_Energy
2025_Hussain_Hybrid_LSTM_Transformer_Demand,feature,Lookback_Window
2025_Hussain_Hybrid_LSTM_Transformer_Demand,metric,MAE
2025_Hussain_Hybrid_LSTM_Transformer_Demand,metric,MSE
2025_Hussain_Hybrid_LSTM_Transformer_Demand,model,LSTM
2025_Hussain_Hybrid_LSTM_Transformer_Demand,model,LSTM_Transformer
2025_Hussain_Hybrid_LSTM_Transformer_Demand,model,Transformer
2025_Khan_Transformer_BiLSTM_Price_Forecasting,dataset,MISO_Market_Dataset
2025_Khan_Transformer_BiLSTM_Price_Forecasting,dataset,NYISO
2025_Khan_Transformer_BiLSTM_Price_Forecasting,dataset,PJM_Energy_Market_Dataset
2025_Khan_Transformer_BiLSTM_Price_Forecasting,feature,Historical_Zonal_Price
2025_Khan_Transformer_BiLSTM_Price_Forecasting,feature,Lag_Features
2025_Khan_Transformer_BiLSTM_Price_Forecasting,feature,Positional_Encoding
2025_Khan_Transformer_BiLSTM_Price_Forecasting,metric,MAE
2025_Khan_Transformer_BiLSTM_Price_Forecasting,metric,MAPE
2025_Khan_Transformer_BiLSTM_Price_Forecasting,metric,RMSE
2025_Khan_Transformer_BiLSTM_Price_Forecasting,metric,R_squared
2025_Khan_Transformer_BiLSTM_Price_Forecasting,metric,sMAPE
2025_Khan_Transformer_BiLSTM_Price_Forecasting,model,BiLSTM
2025_Khan_Transformer_BiLSTM_Price_Forecasting,model,CNN
2025_Khan_Transformer_BiLSTM_Price_Forecasting,model,CNN_LSTM
2025_Khan_Transformer_BiLSTM_Price_Forecasting,model,GRU
2025_Khan_Transformer_BiLSTM_Price_Forecasting,model,LSTM
2025_Khan_Transformer_BiLSTM_Price_Forecasting,model,Transformer
2025_Khan_Transformer_BiLSTM_Price_Forecasting,model,Transformer_BiLSTM
2025_Khan_Transformer_BiLSTM_Price_Forecasting,model,XGBoost
2025_Li_DC_Charging_Profiles_TFT,dataset,NW_Europe_DCFC_Dataset
2025_Li_DC_Charging_Profiles_TFT,dataset,Weather
2025_Li_DC_Charging_Profiles_TFT,feature,Charging_Power
2025_Li_DC_Charging_Profiles_TFT,feature,Connector_Power_Rating
2025_Li_DC_Charging_Profiles_TFT,feature,Connector_Type
2025_Li_DC_Charging_Profiles_TFT,feature,Estimated_Battery_Capacity
2025_Li_DC_Charging_Profiles_TFT,feature,State_of_Charge
2025_Li_DC_Charging_Profiles_TFT,feature,State_of_Charge
2025_Li_DC_Charging_Profiles_TFT,feature,Temperature
2025_Li_DC_Charging_Profiles_TFT,metric,MAE
2025_Li_DC_Charging_Profiles_TFT,metric,MSE
2025_Li_DC_Charging_Profiles_TFT,metric,Pinball_Loss
2025_Li_DC_Charging_Profiles_TFT,metric,Relative_Accuracy
2025_Li_DC_Charging_Profiles_TFT,model,LSTM
2025_Li_DC_Charging_Profiles_TFT,model,Temporal_Fusion_Transformer
2025_Li_DC_Charging_Profiles_TFT,model,beta-VAE
2025_Li_Multi_View_Graph_Intrusion_Detection_EV,dataset,CICEVSE2024
2025_Li_Multi_View_Graph_Intrusion_Detection_EV,feature,Hardware_Performance_Counters
2025_Li_Multi_View_Graph_Intrusion_Detection_EV,feature,Kernel_Events
2025_Li_Multi_View_Graph_Intrusion_Detection_EV,feature,Microarchitecture_Events
2025_Li_Multi_View_Graph_Intrusion_Detection_EV,metric,F1_Score
2025_Li_Multi_View_Graph_Intrusion_Detection_EV,metric,Precision
2025_Li_Multi_View_Graph_Intrusion_Detection_EV,metric,Recall
2025_Li_Multi_View_Graph_Intrusion_Detection_EV,model,CNN
2025_Li_Multi_View_Graph_Intrusion_Detection_EV,model,DGI
2025_Li_Multi_View_Graph_Intrusion_Detection_EV,model,EdgeConv
2025_Li_Multi_View_Graph_Intrusion_Detection_EV,model,GAT
2025_Li_Multi_View_Graph_Intrusion_Detection_EV,model,GCN
2025_Li_Multi_View_Graph_Intrusion_Detection_EV,model,GNN
2025_Li_Multi_View_Graph_Intrusion_Detection_EV,model,GRACE
2025_Li_Multi_View_Graph_Intrusion_Detection_EV,model,LSTM
2025_Li_Multi_View_Graph_Intrusion_Detection_EV,model,MVGCRL
2025_Li_Multi_View_Graph_Intrusion_Detection_EV,model,MVGRL
2025_Li_Multi_View_Graph_Intrusion_Detection_EV,model,Mask_Attention_Graph_Transformer
2025_Matrone_QR_LSTM_Attention_EV_Load,dataset,SmoothEMS_Met_GridShield_ASR_Utrecht_Dataset
2025_Matrone_QR_LSTM_Attention_EV_Load,dataset,Weather
2025_Matrone_QR_LSTM_Attention_EV_Load,feature,Calendar_Features
2025_Matrone_QR_LSTM_Attention_EV_Load,feature,Global_Solar_Radiation
2025_Matrone_QR_LSTM_Attention_EV_Load,feature,Historical_Load
2025_Matrone_QR_LSTM_Attention_EV_Load,feature,Number_of_Active_Sessions
2025_Matrone_QR_LSTM_Attention_EV_Load,feature,Temperature
2025_Matrone_QR_LSTM_Attention_EV_Load,metric,CRPS
2025_Matrone_QR_LSTM_Attention_EV_Load,metric,PICP
2025_Matrone_QR_LSTM_Attention_EV_Load,metric,Pinball_Loss
2025_Matrone_QR_LSTM_Attention_EV_Load,model,LSTM
2025_Matrone_QR_LSTM_Attention_EV_Load,model,Persistence_Model
2025_Matrone_QR_LSTM_Attention_EV_Load,model,QR_LSTM_Attention
2025_Matrone_QR_LSTM_Attention_EV_Load,model,Quantile_Regression
2025_Matrone_QR_LSTM_Attention_EV_Load,model,Seq2Seq
2025_Meyer_Benchmark_Foundation_Models,dataset,IDEAL_Dataset
2025_Meyer_Benchmark_Foundation_Models,dataset,Lower_Saxony_Dataset
2025_Meyer_Benchmark_Foundation_Models,dataset,REFIT
2025_Meyer_Benchmark_Foundation_Models,dataset,Southern_Germany_Dataset
2025_Meyer_Benchmark_Foundation_Models,feature,Household_Electricity_Consumption
2025_Meyer_Benchmark_Foundation_Models,metric,APNE
2025_Meyer_Benchmark_Foundation_Models,metric,MAE
2025_Meyer_Benchmark_Foundation_Models,metric,MSE
2025_Meyer_Benchmark_Foundation_Models,model,Chronos
2025_Meyer_Benchmark_Foundation_Models,model,Chronos-Bolt
2025_Meyer_Benchmark_Foundation_Models,model,LagLlama
2025_Meyer_Benchmark_Foundation_Models,model,Moirai
2025_Meyer_Benchmark_Foundation_Models,model,PatchTST
2025_Meyer_Benchmark_Foundation_Models,model,SeasonalAverage
2025_Meyer_Benchmark_Foundation_Models,model,Sundial
2025_Meyer_Benchmark_Foundation_Models,model,Temporal_Fusion_Transformer
2025_Meyer_Benchmark_Foundation_Models,model,Time-MoE
2025_Meyer_Benchmark_Foundation_Models,model,TimesFM
2025_Meyer_Benchmark_Foundation_Models,model,TimesFM_2.0
2025_Meyer_Benchmark_Foundation_Models,model,Transformer
2025_Meyer_Benchmark_Foundation_Models,model,iTransformer
2025_Tian_MSSTGAN_City_EV_Load,dataset,Boulder_Colorado
2025_Tian_MSSTGAN_City_EV_Load,dataset,Dundee_EV
2025_Tian_MSSTGAN_City_EV_Load,dataset,Palo_Alto_EV
2025_Tian_MSSTGAN_City_EV_Load,dataset,Perth_EV
2025_Tian_MSSTGAN_City_EV_Load,feature,Calendar_Features
2025_Tian_MSSTGAN_City_EV_Load,feature,EV_Charging_Demand
2025_Tian_MSSTGAN_City_EV_Load,feature,Spatio_Temporal_Embedding
2025_Tian_MSSTGAN_City_EV_Load,metric,MAE
2025_Tian_MSSTGAN_City_EV_Load,metric,MAPE
2025_Tian_MSSTGAN_City_EV_Load,metric,RMSE
2025_Tian_MSSTGAN_City_EV_Load,model,Gated_Fusion
2025_Tian_MSSTGAN_City_EV_Load,model,Informer
2025_Tian_MSSTGAN_City_EV_Load,model,LDformer
2025_Tian_MSSTGAN_City_EV_Load,model,MSSTGAN
2025_Tian_MSSTGAN_City_EV_Load,model,Multi_Head_Attention
2025_Tian_MSSTGAN_City_EV_Load,model,Pyramid_Split_Attention
2025_Tian_MSSTGAN_City_EV_Load,model,ST-GAT
2025_Tian_MSSTGAN_City_EV_Load,model,STFGNN
2025_Tian_MSSTGAN_City_EV_Load,model,STSGCN
2025_Tian_MSSTGAN_City_EV_Load,model,T-GCN
2025_Tian_MSSTGAN_City_EV_Load,model,Transform_Attention
2025_Weqar_LTLM_LSTM_EV_Load,dataset,LA_Charging_Station_Dataset
2025_Weqar_LTLM_LSTM_EV_Load,feature,Daily_Weekly_Cycles
2025_Weqar_LTLM_LSTM_EV_Load,feature,Historical_Load
2025_Weqar_LTLM_LSTM_EV_Load,feature,Seasonal_Trends
2025_Weqar_LTLM_LSTM_EV_Load,model,LSTM
2025_Weqar_LTLM_LSTM_EV_Load,model,LTLM
2025_Wu_Meta_Learning_Physics_Informed_GACN_Power_System,dataset,1746_Node_Distribution_System
2025_Wu_Meta_Learning_Physics_Informed_GACN_Power_System,dataset,GEFCom2014
2025_Wu_Meta_Learning_Physics_Informed_GACN_Power_System,dataset,IEEE_118_Node_Distribution_System
2025_Wu_Meta_Learning_Physics_Informed_GACN_Power_System,dataset,IEEE_33_Node_Distribution_System
2025_Wu_Meta_Learning_Physics_Informed_GACN_Power_System,feature,Admittance_Matrix
2025_Wu_Meta_Learning_Physics_Informed_GACN_Power_System,feature,Line_Power_Flow
2025_Wu_Meta_Learning_Physics_Informed_GACN_Power_System,feature,Node_Voltage_Magnitude
2025_Wu_Meta_Learning_Physics_Informed_GACN_Power_System,feature,Power_Injection
2025_Wu_Meta_Learning_Physics_Informed_GACN_Power_System,feature,Voltage_Phase_Angle
2025_Wu_Meta_Learning_Physics_Informed_GACN_Power_System,metric,MAE
2025_Wu_Meta_Learning_Physics_Informed_GACN_Power_System,metric,MAPE
2025_Wu_Meta_Learning_Physics_Informed_GACN_Power_System,metric,RMSE
2025_Wu_Meta_Learning_Physics_Informed_GACN_Power_System,model,GCN
2025_Wu_Meta_Learning_Physics_Informed_GACN_Power_System,model,MAML
2025_Wu_Meta_Learning_Physics_Informed_GACN_Power_System,model,Meta_PIGACN
2025_Wu_Meta_Learning_Physics_Informed_GACN_Power_System,model,Multi_Head_Attention
2025_Wu_Meta_Learning_Physics_Informed_GACN_Power_System,model,PIGACN
2025_Yang_Stochastic_MPC_Microgrid_EV,dataset,ELIA_Belgian_Grid
2025_Yang_Stochastic_MPC_Microgrid_EV,dataset,NHTS_2009
2025_Yang_Stochastic_MPC_Microgrid_EV,feature,Arrival_Departure_Time
2025_Yang_Stochastic_MPC_Microgrid_EV,feature,Baseload
2025_Yang_Stochastic_MPC_Microgrid_EV,feature,Electricity_Tariff
2025_Yang_Stochastic_MPC_Microgrid_EV,feature,Solar_Power
2025_Yang_Stochastic_MPC_Microgrid_EV,feature,State_of_Charge
2025_Yang_Stochastic_MPC_Microgrid_EV,feature,Wind_Power
2025_Yang_Stochastic_MPC_Microgrid_EV,metric,Computation_Time
2025_Yang_Stochastic_MPC_Microgrid_EV,metric,Operating_Cost
2025_Yang_Stochastic_MPC_Microgrid_EV,metric,Unbalance_Deviation
2025_Yang_Stochastic_MPC_Microgrid_EV,model,MPC
2025_Yang_Stochastic_MPC_Microgrid_EV,model,MS_MPC
2025_Zheng_BWO_ICEEMDAN_iTransformer,dataset,Singapore_Energy_Market_Dataset
2025_Zheng_BWO_ICEEMDAN_iTransformer,feature,Electricity_Load
2025_Zheng_BWO_ICEEMDAN_iTransformer,feature,Electricity_Tariff
2025_Zheng_BWO_ICEEMDAN_iTransformer,feature,Historical_Load
2025_Zheng_BWO_ICEEMDAN_iTransformer,feature,Humidity
2025_Zheng_BWO_ICEEMDAN_iTransformer,feature,Temperature
2025_Zheng_BWO_ICEEMDAN_iTransformer,metric,MAE
2025_Zheng_BWO_ICEEMDAN_iTransformer,metric,RMSE
2025_Zheng_BWO_ICEEMDAN_iTransformer,metric,R_squared
2025_Zheng_BWO_ICEEMDAN_iTransformer,model,BWO
2025_Zheng_BWO_ICEEMDAN_iTransformer,model,ICEEMDAN
2025_Zheng_BWO_ICEEMDAN_iTransformer,model,iTransformer
2025_Zheng_Coherent_Hierarchical_EV_Load,dataset,Caltech_ACN
2025_Zheng_Coherent_Hierarchical_EV_Load,feature,Calendar_Features
2025_Zheng_Coherent_Hierarchical_EV_Load,feature,Dew_Point
2025_Zheng_Coherent_Hierarchical_EV_Load,feature,EV_Charging_Demand
2025_Zheng_Coherent_Hierarchical_EV_Load,feature,Holiday_Flag
2025_Zheng_Coherent_Hierarchical_EV_Load,feature,Precipitation
2025_Zheng_Coherent_Hierarchical_EV_Load,feature,Temperature
2025_Zheng_Coherent_Hierarchical_EV_Load,metric,Energy_Score
2025_Zheng_Coherent_Hierarchical_EV_Load,metric,MAE
2025_Zheng_Coherent_Hierarchical_EV_Load,metric,MASE
2025_Zheng_Coherent_Hierarchical_EV_Load,metric,Pinball_Loss
2025_Zheng_Coherent_Hierarchical_EV_Load,metric,RMSE
2025_Zheng_Coherent_Hierarchical_EV_Load,metric,Winkler_Score
2025_Zheng_Coherent_Hierarchical_EV_Load,model,DCL
2025_Zheng_Coherent_Hierarchical_EV_Load,model,DeepAR
2025_Zheng_Coherent_Hierarchical_EV_Load,model,DeepVAR
2025_Zheng_Coherent_Hierarchical_EV_Load,model,LSTM
2025_Zheng_Coherent_Hierarchical_EV_Load,model,MLP
2025_Zheng_Coherent_Hierarchical_EV_Load,model,PICNN
2025_Zhou_MixerInformer_Transfer_Learning_New_EV_Stations,dataset,Boulder_Colorado
2025_Zhou_MixerInformer_Transfer_Learning_New_EV_Stations,feature,Calendar_Features
2025_Zhou_MixerInformer_Transfer_Learning_New_EV_Stations,feature,Charging_Session_Logs
2025_Zhou_MixerInformer_Transfer_Learning_New_EV_Stations,feature,Historical_Load
2025_Zhou_MixerInformer_Transfer_Learning_New_EV_Stations,metric,MAE
2025_Zhou_MixerInformer_Transfer_Learning_New_EV_Stations,metric,MSE
2025_Zhou_MixerInformer_Transfer_Learning_New_EV_Stations,model,Informer
2025_Zhou_MixerInformer_Transfer_Learning_New_EV_Stations,model,KAN
2025_Zhou_MixerInformer_Transfer_Learning_New_EV_Stations,model,MIK-TST
2025_Zhou_MixerInformer_Transfer_Learning_New_EV_Stations,model,MLP-Mixer
2025_Zhu_Personalized_Federated_Learning,dataset,REFIT
2025_Zhu_Personalized_Federated_Learning,feature,Appliance_Level_Load
2025_Zhu_Personalized_Federated_Learning,feature,Historical_Load
2025_Zhu_Personalized_Federated_Learning,feature,Last_Observed_Power_Anchor
2025_Zhu_Personalized_Federated_Learning,metric,MAE
2025_Zhu_Personalized_Federated_Learning,metric,MSE
2025_Zhu_Personalized_Federated_Learning,metric,R_squared
2025_Zhu_Personalized_Federated_Learning,model,Encoder_Decoder
2025_Zhu_Personalized_Federated_Learning,model,Federated_Mutual_Learning
2025_Zhu_Personalized_Federated_Learning,model,LSTM
2025_Zhu_Personalized_Federated_Learning,model,PF-HoLo
2026_Bouaachra_INLA_Spatio_Temporal_EV_Demand,feature,Electricity_Tariff
2026_Bouaachra_INLA_Spatio_Temporal_EV_Demand,feature,Weather_Traffic
2026_Bouaachra_INLA_Spatio_Temporal_EV_Demand,metric,MAE
2026_Bouaachra_INLA_Spatio_Temporal_EV_Demand,metric,MAPE
2026_Bouaachra_INLA_Spatio_Temporal_EV_Demand,metric,RMSE
2026_Bouaachra_INLA_Spatio_Temporal_EV_Demand,model,INLA_Latent_Gaussian_Model
2026_Bouaachra_INLA_Spatio_Temporal_EV_Demand,model,XGBoost
2026_Hao_Mamba_KAN_HyKANet_EV,dataset,Real_World_EV_DC_Charging
2026_Hao_Mamba_KAN_HyKANet_EV,feature,Calendar_Features
2026_Hao_Mamba_KAN_HyKANet_EV,feature,Electricity_Tariff
2026_Hao_Mamba_KAN_HyKANet_EV,feature,Historical_Load
2026_Hao_Mamba_KAN_HyKANet_EV,feature,Weather
2026_Hao_Mamba_KAN_HyKANet_EV,metric,MAE
2026_Hao_Mamba_KAN_HyKANet_EV,metric,MAPE
2026_Hao_Mamba_KAN_HyKANet_EV,metric,RAE
2026_Hao_Mamba_KAN_HyKANet_EV,metric,RMSE
2026_Hao_Mamba_KAN_HyKANet_EV,model,AST-GAT
2026_Hao_Mamba_KAN_HyKANet_EV,model,DCRNN
2026_Hao_Mamba_KAN_HyKANet_EV,model,FourierGNN
2026_Hao_Mamba_KAN_HyKANet_EV,model,HyKANet
2026_Hao_Mamba_KAN_HyKANet_EV,model,KAN
2026_Hao_Mamba_KAN_HyKANet_EV,model,Mamba_SSM
2026_Hao_Mamba_KAN_HyKANet_EV,model,PAG
2026_Hao_Mamba_KAN_HyKANet_EV,model,STGCN
2026_Hong_SSM_Transformer_LSTM_Grid_Benchmark,feature,Historical_Load
2026_Hong_SSM_Transformer_LSTM_Grid_Benchmark,feature,Weather_Traffic
2026_Hong_SSM_Transformer_LSTM_Grid_Benchmark,metric,MAE
2026_Hong_SSM_Transformer_LSTM_Grid_Benchmark,metric,MAPE
2026_Hong_SSM_Transformer_LSTM_Grid_Benchmark,metric,NRMSE
2026_Hong_SSM_Transformer_LSTM_Grid_Benchmark,model,LSTM
2026_Hong_SSM_Transformer_LSTM_Grid_Benchmark,model,PatchTST
2026_Hong_SSM_Transformer_LSTM_Grid_Benchmark,model,PowerMamba
2026_Hong_SSM_Transformer_LSTM_Grid_Benchmark,model,S_Mamba
2026_Hong_SSM_Transformer_LSTM_Grid_Benchmark,model,iTransformer
2026_Huang_Lyapunov_EV_Scheduling,dataset,CAISO
2026_Huang_Lyapunov_EV_Scheduling,dataset,Shanghai_EV_Arrival_Data
2026_Huang_Lyapunov_EV_Scheduling,feature,Arrival_Departure_Time
2026_Huang_Lyapunov_EV_Scheduling,feature,Charging_Power
2026_Huang_Lyapunov_EV_Scheduling,feature,EV_Arrival_Rate
2026_Huang_Lyapunov_EV_Scheduling,feature,EV_Charging_Demand
2026_Huang_Lyapunov_EV_Scheduling,feature,Electricity_Tariff
2026_Huang_Lyapunov_EV_Scheduling,metric,Computation_Time
2026_Huang_Lyapunov_EV_Scheduling,metric,Maximum_Charging_Delay
2026_Huang_Lyapunov_EV_Scheduling,metric,Optimality_Gap
2026_Huang_Lyapunov_EV_Scheduling,metric,Total_Cost
